Created On,Topic,Owner,Potential Customer,Status,Status Reason,Est. revenue,Est. close date,Actual Revenue,Actual Close Date,Probability,Rating,Sales Stage,Forecast category,Customer Need,Proposed Solution,Source Campaign,Purchase Process,Purchase Timeframe,Currency,Contact,Price List,Revenue
1/7/2024 13:40,Adatum Corporation | Carafe Pro,Jim Nakashima,Adatum Corporation,Won,Won,1150,1/18/2024,1150,1/18/2024,85,Hot,Close,,DRINKWARE,Carafe Pro,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
6/14/2023 17:04,Adatum Corporation | Carafe Pro,Pooja Bhalla,Adatum Corporation,Lost,Canceled,100,8/13/2023,0,8/13/2023,20,Cold,Close,,DRINKWARE,Carafe Pro,Coffee Innovation Webinar,Unknown,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/28/2021 0:00,Adatum Corporation | Carafe Pro,Ayushman Jain,Adatum Corporation,Won,Won,150,10/8/2021,150,10/8/2021,85,Hot,Close,,DRINKWARE,Carafe Pro,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
11/22/2021 0:00,Adatum Corporation | Carafe Pro,Ayushman Jain,Adatum Corporation,Lost,Canceled,1200,12/3/2021,0,12/3/2021,40,Cold,Close,,DRINKWARE,Carafe Pro,Customer Follow-up,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
12/3/2024 11:18,Adatum Corporation | Cleaning Kit,Jim Nakashima,Adatum Corporation,Lost,Canceled,500,3/4/2025,0,3/4/2025,35,Cold,Close,,DRINKWARE,Cleaning Kit,,Individual,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
3/21/2023 8:13,Adatum Corporation | Cleaning Kit,Lunaura Hassinger,Adatum Corporation,Lost,Canceled,700,6/20/2023,0,6/20/2023,40,Cold,Close,,DRINKWARE,Cleaning Kit,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/8/2022 17:43,Adatum Corporation | CP Cappuccino Cup with Saucer,Julie Strauss,Adatum Corporation,Won,Won,200,4/18/2022,200,4/18/2022,85,Hot,Close,Won,DRINKWARE,CP Cappuccino Cup with Saucer,Coffee Machine Excellence,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/14/2023 11:46,Adatum Corporation | CP Cappuccino Cup with Saucer,Jim Nakashima,Adatum Corporation,Lost,Canceled,100,7/13/2023,0,7/13/2023,10,Cold,Close,Lost,DRINKWARE,CP Cappuccino Cup with Saucer,Intelligent Coffee Machine Showcase,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/1/2021 0:00,Adatum Corporation | CP Cappuccino Cup with Saucer,Ayushman Jain,Adatum Corporation,Won,Won,150,9/11/2021,150,9/11/2021,85,Hot,Close,,DRINKWARE,CP Cappuccino Cup with Saucer,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
7/16/2022 14:38,Adatum Corporation | CP Latte Cup with Saucer,Alan Ross,Adatum Corporation,Won,Won,100,7/26/2022,100,7/26/2022,85,Hot,Close,Won,DRINKWARE,CP Latte Cup with Saucer,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
8/12/2021 0:00,Adatum Corporation | CP Latte Cup with Saucer,Lunaura Hassinger,Adatum Corporation,Lost,Canceled,50,11/10/2021,0,11/10/2021,10,Cold,Close,,DRINKWARE,CP Latte Cup with Saucer,Customer Care Campaign,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/11/2021 0:00,Adatum Corporation | Crema Café,Alan Ross,Adatum Corporation,Lost,Canceled,15600,7/26/2021,0,7/26/2021,35,Cold,Close,,CONSUMER ESPRESSO,Crema Café,,Individual,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
3/13/2025 12:34,Adatum Corporation | Crema Café,Alan Ross,Adatum Corporation,Open,In Progress,5150,5/17/2025,0,,75,Warm,Develop,,CONSUMER ESPRESSO,Crema Café,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
1/12/2023 17:18,Adatum Corporation | Crema Café XL,Per Mikkelsen,Adatum Corporation,Won,Won,19900,2/11/2023,19900,2/11/2023,85,Hot,Close,,CONSUMER ESPRESSO,Crema Café XL,Coffee Machine Excellence,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
2/6/2025 13:47,Adatum Corporation | Crema Café XL,Ayushman Jain,Adatum Corporation,Lost,Canceled,21100,3/9/2025,0,3/9/2025,45,Cold,Close,,CONSUMER ESPRESSO,Crema Café XL,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
7/12/2021 0:00,Adatum Corporation | Crema Quatro,Ayushman Jain,Adatum Corporation,Lost,Canceled,7700,7/30/2021,0,7/30/2021,45,Cold,Close,Lost,CONSUMER ESPRESSO,Crema Quatro,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/1/2023 7:30,Adatum Corporation | Crema Quatro,Julie Strauss,Adatum Corporation,Lost,Canceled,12600,7/13/2023,0,7/13/2023,10,Cold,Close,,CONSUMER ESPRESSO,Crema Quatro,Perfect Brew Coffee  Webinar,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/2/2023 7:25,Adatum Corporation | Crema Quatro,Julie Strauss,Adatum Corporation,Lost,Canceled,18000,11/19/2023,0,11/19/2023,45,Cold,Close,,CONSUMER ESPRESSO,Crema Quatro,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/16/2021 0:00,Adatum Corporation | Cupping Glass,Julie Strauss,Adatum Corporation,Won,Won,100,11/15/2021,100,11/15/2021,65,Warm,Close,,DRINKWARE,Cupping Glass,,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
11/7/2022 7:38,Adatum Corporation | Cupping Glass,Lunaura Hassinger,Adatum Corporation,Lost,Canceled,100,2/5/2023,0,2/5/2023,10,Cold,Close,,DRINKWARE,Cupping Glass,Perfect Brew Coffee  Webinar,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
2/22/2025 10:52,Adatum Corporation | Cupping Glass,Eric Boocock,Adatum Corporation,Won,Won,100,3/4/2025,100,3/4/2025,60,Warm,Close,,DRINKWARE,Cupping Glass,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
10/5/2021 0:00,Adatum Corporation | Deluxe Decanter,Eric Boocock,Adatum Corporation,Lost,Canceled,1400,10/16/2021,0,10/16/2021,40,Cold,Close,Lost,DRINKWARE,Deluxe Decanter,Coffee Innovation Webinar,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/20/2024 12:39,Adatum Corporation | Deluxe Decanter,Per Mikkelsen,Adatum Corporation,Won,Won,300,11/19/2024,300,11/19/2024,65,Warm,Close,,DRINKWARE,Deluxe Decanter,,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
12/1/2023 14:50,Adatum Corporation | Deluxe Decanter,Lunaura Hassinger,Adatum Corporation,Lost,Canceled,1150,1/31/2024,0,1/31/2024,25,Cold,Close,,DRINKWARE,Deluxe Decanter,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
5/12/2024 7:22,Adatum Corporation | Descaling Solution,Jeff Comstock,Adatum Corporation,Lost,Out-Sold,400,5/22/2024,0,5/22/2024,55,Warm,Close,,SERVICES,Descaling Solution,New Product Release,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/11/2023 16:57,Adatum Corporation | Diner Mug,Ayushman Jain,Adatum Corporation,Lost,Canceled,250,7/10/2023,0,7/10/2023,35,Cold,Close,Lost,DRINKWARE,Diner Mug,,Individual,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
8/12/2021 0:00,Adatum Corporation | Diner Mug,Alan Ross,Adatum Corporation,Won,Won,300,8/22/2021,300,8/22/2021,85,Hot,Close,,DRINKWARE,Diner Mug,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
1/30/2025 7:58,Adatum Corporation | Drink Spoon,Michael Tan,Adatum Corporation,Open,In Progress,250,4/30/2025,0,,20,Cold,Propose,Pipeline,DRINKWARE,Drink Spoon,Customer Care Campaign,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
11/28/2024 17:16,Adatum Corporation | Drink Spoon,Pooja Bhalla,Adatum Corporation,Won,Won,50,12/8/2024,50,12/8/2024,85,Hot,Close,,DRINKWARE,Drink Spoon,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/26/2021 0:00,Adatum Corporation | Drink Spoon,Per Mikkelsen,Adatum Corporation,Won,Won,100,6/25/2021,100,6/25/2021,70,Warm,Close,,DRINKWARE,Drink Spoon,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
3/6/2022 14:38,Adatum Corporation | Drink Spoon,Lunaura Hassinger,Adatum Corporation,Won,Won,50,3/16/2022,50,3/16/2022,85,Hot,Close,,DRINKWARE,Drink Spoon,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
3/24/2022 11:16,Adatum Corporation | Frothing Pitcher,Pooja Bhalla,Adatum Corporation,Lost,Out-Sold,100,4/3/2022,0,4/3/2022,55,Warm,Close,,DRINKWARE,Frothing Pitcher,New Product Release,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
12/6/2021 0:00,Adatum Corporation | Frothing Pitcher,Jim Nakashima,Adatum Corporation,Lost,Canceled,200,3/6/2022,0,3/6/2022,35,Cold,Close,,DRINKWARE,Frothing Pitcher,,Individual,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
12/22/2022 11:10,Adatum Corporation | Precision Grind Home,Eric Boocock,Adatum Corporation,Lost,Canceled,1650,3/24/2023,0,3/24/2023,15,Cold,Close,Lost,CONSUMER COFFEE GRINDERS,Precision Grind Home,New Product Release,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/9/2021 0:00,Adatum Corporation | Precision Grind Home,Per Mikkelsen,Adatum Corporation,Won,Won,4700,11/13/2021,4700,11/13/2021,70,Warm,Close,,CONSUMER COFFEE GRINDERS,Precision Grind Home,,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
6/27/2021 0:00,Adatum Corporation | Precision Grind Home,Julie Strauss,Adatum Corporation,Lost,Canceled,1650,8/28/2021,0,8/28/2021,50,Cold,Close,,CONSUMER COFFEE GRINDERS,Precision Grind Home,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/2/2023 8:19,Adatum Corporation | Precision Grind Travel,Eric Boocock,Adatum Corporation,Lost,Canceled,700,6/2/2023,0,6/2/2023,30,Cold,Close,Lost,CONSUMER COFFEE GRINDERS,Precision Grind Travel,Intelligent Coffee Machine Showcase,Unknown,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
8/21/2023 8:38,Adatum Corporation | Precision Grind Travel,Lunaura Hassinger,Adatum Corporation,Lost,Canceled,3750,11/23/2023,0,11/23/2023,40,Cold,Close,,CONSUMER COFFEE GRINDERS,Precision Grind Travel,,Individual,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
5/14/2021 0:00,Adatum Corporation | Precision Grind Travel,Lunaura Hassinger,Adatum Corporation,Won,Won,3150,5/27/2021,3150,5/27/2021,85,Hot,Close,,CONSUMER COFFEE GRINDERS,Precision Grind Travel,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/14/2024 8:04,Adatum Corporation | Quick Kettle,Jeff Comstock,Adatum Corporation,Won,Won,1100,9/25/2024,1100,9/25/2024,85,Hot,Close,Won,DRINKWARE,Quick Kettle,,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
1/7/2022 9:41,Adatum Corporation | Quick Kettle,Jeff Comstock,Adatum Corporation,Won,Won,1250,1/18/2022,1250,1/18/2022,85,Hot,Close,,DRINKWARE,Quick Kettle,Coffee Machine Excellence,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/15/2023 9:49,Adatum Corporation | Smart Grind Home,Jeff Comstock,Adatum Corporation,Lost,Canceled,2900,9/28/2023,0,9/28/2023,45,Cold,Close,Lost,CONSUMER COFFEE GRINDERS,Smart Grind Home,Coffee Trade Fair,Unknown,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
12/23/2022 15:09,Adatum Corporation | Stainless Steel Tamper,Lunaura Hassinger,Adatum Corporation,Lost,Canceled,400,3/23/2023,0,3/23/2023,15,Cold,Close,,DRINKWARE,Stainless Steel Tamper,New Product Release,Unknown,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
7/27/2023 14:57,Adatum Corporation | Stainless Steel Tamper,Per Mikkelsen,Adatum Corporation,Won,Won,900,9/26/2023,900,9/26/2023,70,Warm,Close,,DRINKWARE,Stainless Steel Tamper,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/26/2022 11:25,Adatum Corporation | Storage Canister,Pooja Bhalla,Adatum Corporation,Lost,Canceled,700,7/26/2022,0,7/26/2022,15,Cold,Close,Lost,DRINKWARE,Storage Canister,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
5/23/2023 9:37,Adatum Corporation | Storage Canister,Ayushman Jain,Adatum Corporation,Won,Won,700,6/3/2023,700,6/3/2023,60,Warm,Close,,DRINKWARE,Storage Canister,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
9/30/2023 14:49,Adatum Corporation | Travel Brew 100,Ayushman Jain,Adatum Corporation,Lost,Canceled,6850,12/6/2023,0,12/6/2023,30,Cold,Close,,CONSUMER COFFEE MAKERS,Travel Brew 100,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
5/12/2021 0:00,Adatum Corporation | Travel Brew 100,Julie Strauss,Adatum Corporation,Won,Won,7150,5/29/2021,7150,5/29/2021,95,Hot,Close,,CONSUMER COFFEE MAKERS,Travel Brew 100,Coffee Machine Excellence,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
3/12/2024 12:54,Adatum Corporation | Travel Mug,Julie Strauss,Adatum Corporation,Won,Won,1150,5/12/2024,1150,5/12/2024,75,Warm,Close,,DRINKWARE,Travel Mug,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
4/24/2021 0:00,Adatum Corporation | Travel Mug XL,Pooja Bhalla,Adatum Corporation,Won,Won,300,5/4/2021,300,5/4/2021,90,Hot,Close,Won,DRINKWARE,Travel Mug XL,Coffee Machine Excellence,Individual,Immediate,US Dollar,Kevin Martin,Contoso Coffee Price List,User Provided
8/7/2021 0:00,Adventure Works Cycles | 1-Year Espresso Blend Coffee Subscription,Eric Boocock,Adventure Works Cycles,Won,Won,50150,10/6/2021,50150,10/6/2021,60,Warm,Close,,SUBSCRIPTION-CM,1-Year Espresso Blend Coffee Subscription,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
5/5/2021 0:00,Adventure Works Cycles | 1-Year Organic Office Coffee Subscription,Julie Strauss,Adventure Works Cycles,Lost,Canceled,21500,8/25/2021,0,8/25/2021,15,Cold,Close,,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,Sustainable Coffee Newsletter,Unknown,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
4/28/2021 0:00,Adventure Works Cycles | 2-Year Espresso Blend Subscription,Pooja Bhalla,Adventure Works Cycles,Won,Won,15150,5/23/2021,15150,5/23/2021,60,Warm,Close,Won,SUBSCRIPTION-CM,2-Year Espresso Blend Subscription,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
6/11/2021 0:00,Adventure Works Cycles | 2-Year Espresso Blend Subscription,Alan Ross,Adventure Works Cycles,Won,Won,89250,11/7/2021,89250,11/7/2021,85,Hot,Close,,SUBSCRIPTION-CM,2-Year Espresso Blend Subscription,,Individual,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
8/22/2024 16:05,Adventure Works Cycles | 2-Year Espresso Blend Subscription,Alan Ross,Adventure Works Cycles,Won,Won,72850,1/2/2025,72850,1/2/2025,60,Warm,Close,,SUBSCRIPTION-CM,2-Year Espresso Blend Subscription,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
10/7/2024 16:46,Adventure Works Cycles | 2-Year Fair Trade Coffee Subscription,Eric Boocock,Adventure Works Cycles,Won,Won,48800,12/5/2024,48800,12/5/2024,100,Hot,Close,Won,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
8/22/2021 0:00,Adventure Works Cycles | 2-Year Fair Trade Coffee Subscription,Lunaura Hassinger,Adventure Works Cycles,Won,Won,83350,11/23/2021,83350,11/23/2021,100,Hot,Close,,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
9/7/2024 7:14,Adventure Works Cycles | 2-Year Organic Office Coffee Subscription,Eric Boocock,Adventure Works Cycles,Lost,Canceled,73500,2/18/2025,0,2/18/2025,15,Cold,Close,,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,Customer Care Campaign,Unknown,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
12/1/2023 10:05,Adventure Works Cycles | 2-Year Organic Office Coffee Subscription,Julie Strauss,Adventure Works Cycles,Lost,Canceled,24500,3/25/2024,0,3/25/2024,15,Cold,Close,,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,Intelligent Coffee Machine Showcase,Unknown,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/29/2025 16:57,Adventure Works Cycles | 2-Year Organic Office Coffee Subscription,Jeff Comstock,Adventure Works Cycles,Open,In Progress,59750,7/27/2025,0,,5,Cold,Develop,,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,,Individual,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
6/5/2021 0:00,Adventure Works Cycles | 6-Month Fair Trade Coffee Subscription,Jim Nakashima,Adventure Works Cycles,Lost,Canceled,17750,8/22/2021,0,8/22/2021,40,Cold,Close,,SUBSCRIPTION-CM,6-Month Fair Trade Coffee Subscription,Coffee Innovation Webinar,Unknown,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/4/2025 12:12,Adventure Works Cycles | Accu Scale,Eric Boocock,Adventure Works Cycles,Open,In Progress,300,6/2/2025,0,,20,Cold,Develop,Pipeline,DRINKWARE,Accu Scale,,Individual,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
7/22/2023 8:13,Adventure Works Cycles | Airpot,Jim Nakashima,Adventure Works Cycles,Lost,Canceled,4200,8/5/2023,0,8/5/2023,45,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Customer Care Campaign,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
4/6/2022 15:10,Adventure Works Cycles | Airpot,Eric Boocock,Adventure Works Cycles,Won,Won,3350,6/8/2022,3350,6/8/2022,75,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
12/26/2021 0:00,Adventure Works Cycles | Airpot,Eric Boocock,Adventure Works Cycles,Lost,Canceled,1800,2/26/2022,0,2/26/2022,50,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
1/28/2024 14:11,Adventure Works Cycles | Airpot,Alan Ross,Adventure Works Cycles,Lost,Canceled,8950,2/16/2024,0,2/16/2024,45,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Barista Monthly Digest,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
8/6/2022 8:59,Adventure Works Cycles | Airpot,Jeff Comstock,Adventure Works Cycles,Lost,Canceled,5600,11/10/2022,0,11/10/2022,40,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
2/6/2025 15:56,Adventure Works Cycles | Airpot,Jim Nakashima,Adventure Works Cycles,Won,Won,3950,2/20/2025,3950,2/20/2025,90,Hot,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
4/6/2022 17:16,Adventure Works Cycles | Airpot,Lunaura Hassinger,Adventure Works Cycles,Lost,Canceled,6600,6/12/2022,0,6/12/2022,25,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Barista Monthly Digest,Unknown,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
6/6/2023 11:17,Adventure Works Cycles | Airpot Duo,Ayushman Jain,Adventure Works Cycles,Lost,Canceled,3250,9/7/2023,0,9/7/2023,40,Cold,Close,Lost,COMMERCIAL COFFEE MAKERS,Airpot Duo,,Individual,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
6/20/2024 15:22,Adventure Works Cycles | Airpot Duo,Jeff Comstock,Adventure Works Cycles,Lost,Canceled,1050,9/19/2024,0,9/19/2024,40,Cold,Close,Lost,COMMERCIAL COFFEE MAKERS,Airpot Duo,,Individual,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
5/24/2021 0:00,Adventure Works Cycles | Airpot Duo,Julie Strauss,Adventure Works Cycles,Lost,Canceled,5200,7/28/2021,0,7/28/2021,40,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,New Product Release,Unknown,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/31/2023 14:50,Adventure Works Cycles | Airpot Duo,Ayushman Jain,Adventure Works Cycles,Lost,Canceled,1250,5/31/2023,0,5/31/2023,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Perfect Brew Coffee  Webinar,Unknown,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
